,Price,Address,Specifics,Full_address
1337,"$5,580,000",516 HADDEN DRIVE,"5BD7BA8 Parking6,298 sqft","3615 Sunset Ln, West Vancouver, BC V7V 1N3"
1338,"$2,880,000",9751 PIGOTT ROAD,"7BD6BA6 Parking3,917 sqft","170A Leyton Ave, Scarborough, ON M1L 3V6"
1339,"$1,399,900",114 Cuthbertson Street,"3+1BD3BA10 Parking2,185 sqft",No Address Found
1340,"$799,900",373 Carlton Street,"3+1BD2BA7 Parking1,370 sqft",No Address Found
1341,"$549,900",371 Carlton Street,"3BD1BA2 Parking1,300 sqft","6 Bush Crescent, Wasaga Beach, ON L9Z 1M2"
1342,"$365,000",4110 Cullen Drive,,"11 Cameron Watson Cres, Toronto, ON M1C 1Z9"
1343,"$1,295,000",2160 RIVER Road E,"4BD3BA1 Parking2,056 sqft","51 First St, Orangeville, ON L9W 2E3"
1344,"$550,000",68 William Street,"3BD3BA0 Parking1,300 sqft","2 Ashlea Ln, Melancthon, ON L0N 1S6"
1345,"$829,900",39 DOWNING Street,"3BD3BA2 Parking1,510 sqft","25 Emperor St, Ajax, ON L1S 1M8"
1346,"$659,000",17 LAKE Road,"3BD1BA0 Parking1,486 sqft","122 Citrine Dr, Bradford, ON L3Z 2A5"
1347,"$2,099,000",611 LOCUST Street,"4BD4BA1 Parking2,008 sqft","29 Bounty Ave, Thorold, ON L2V 0B7"
1348,"$1,998,000",113 Chester Ave,"3BD2BA3 Parking2,500-3,000 sqft","1060 Xavier St, Gravenhurst, ON P0E 1G0"
1349,"$4,999,000",4163 CEDAR DRIVE,"4BD3BA14 Parking2,463 sqft","9 Secret Garden Ct, Kleinburg, ON L0J 1C0"
1350,"$1,049,900",17 - 1911 WOODSIDE BOULEVARD,"3BD3BA6 Parking2,345 sqft","7 George St, Toronto, ON M5A 4L8"
1351,"$975,000",32796 HOOD AVENUE,"6BD3BA6 Parking2,627 sqft","10 Patricia St, Thorold, ON L2V 3V7"
1352,"$4,600,000",72 Grayfield Dr,5BD8BA12 Parking,"484 Equestrian Way, Cambridge, ON N3E 1B3"
1353,"$7,590,000",4035 W 28TH AVENUE,"5BD6BA3 Parking4,717 sqft","27 Winston Ave, Scarborough, ON M1N 1W2"
1354,"$2,149,000",376 George St,4+1BD5BA3 Parking,"6 Hare St, Norfolk County, ON N0E 1Y0"
1355,"$12,580,000",4651 SIMPSON AVENUE,"5BD8BA3 Parking5,283 sqft","Richmond Hill, ON L4B 4E7"
1356,"$549,000",5 Plymouth Ave,2+1BD2BA4 Parking,"20 Nightingale St, Hamilton, ON L8L 1R6"
1357,"$949,000",117 Graham St,"3+2BD3BA6 Parking2,000-2,500 sqft","51 Thompson Ave, Etobicoke, ON M8Z 3T5"
1358,"$2,099,000",611 Locust St,"3+1BD4BA6 Parking2,000-2,500 sqft","793 Merlot Ct, Mississauga, ON L5H 4M4"
1359,"$1,199,000",16 Tucker St,4BD3BA6 Parking,"Milton, ON"
1360,"$669,000",4 Country Club Dr,"3BD2BA3 Parking700-1,100 sqft","226 Pratt Rd, Gibsons, BC V0N 1V3"
1361,"$1,998,000",245 W 27TH STREET,"5BD3BA2 Parking2,272 sqft","30 Harrow Dr, North York, ON M6M 2X3"
1362,"$1,950,000",141 Clubview Dr,"4BD4BA8 Parking+5,000 sqft","7 Rebecca Ct, Maple, ON L6A 1G2"
1363,"$1,399,000",330 Porter Dr,"4+1BD5BA6 Parking2,500-3,000 sqft","Vaughan, ON"
1364,"$1,799,000",2740 MONTANA PLACE,"6BD6BA4 Parking4,754 sqft","Vaughan, ON"
1365,"$135,000",35 South Drive,,"Vaughan, ON"
1366,"$920,000",4510 Timber Trail,4BD4BA6 Parking,"Caledon, ON"
1367,"$949,999",7773 Oldfield Rd,"2+2BD3BA6 Parking1,100-1,500 sqft","455 Alan Crescent, Woodstock, ON N4S 9A5"
1368,"$799,900",300 NICHOLAS CRESCENT,"3BD2BA4 Parking1,256 sqft","Strathroy-Caradoc, ON"
1369,"$1,599,000",821 PORTER STREET,"2BD1BA1 Parking1,014 sqft","23 Davey Crescent, Amherstview, ON K7N 1X6"
1370,"$2,980,000",5802 EAGLE ISLAND,"2BD2BA2 Parking1,479 sqft","27 Winston Rd, Markham, ON L3R 7E2"
1371,"$7,468,000",6926 BLENHEIM STREET,"4BD5BA5 Parking3,610 sqft","7 Lyndhurst Ave, Toronto, ON M5R 2Z8"
1372,"$5,880,000",6883 ANGUS DRIVE,"6BD7BA4 Parking4,892 sqft","484 Equestrian Way, Cambridge, ON N3E 1B3"
1373,"$5,399,850",209 Maplewood Rd,4+1BD9BA9 Parking,"Sanibel, FL 33957, USA"
1374,"$5,998,000",4893 NORTHWOOD PLACE,"5BD7BA6 Parking9,318 sqft","10 Patricia St, Thorold, ON L2V 3V7"
1375,"$1,295,000",4780 FIR ROAD,"3BD3BA3 Parking2,076 sqft","142 Rollins St, Madoc, ON K0K 2K0"
1376,"$1,499,900",73 Melville Ave,"3BD2BA2 Parking2,000-2,500 sqft","14 Pinehurst Crescent, Etobicoke, ON M9A 3A5"
1377,"$799,900",40 Merritt Rd,"3+2BD3BA6 Parking1,500-2,000 sqft","360 Second St, Midland, ON L4R 3R3"
1378,"$749,999",57 Erie Court Crt,2BD3BA3 Parking,"6 Bush Crescent, Wasaga Beach, ON L9Z 1M2"
1379,"$579,000",27 Nightingale St,5+1BD3BA2 Parking,"20 Forest Grove Dr, North York, ON"
1380,"$829,900",39 Downing St,"3BD3BA5 Parking1,500-2,000 sqft","Vaughan, ON"
1381,"$474,900",205 Mitchell St,"3BD1BA2 Parking1,500-2,000 sqft","23 Fairview Mall Dr, North York, ON M2J 4S4"
1382,"$1,245,000",47 Lake Ave,"4BD3BA8 Parking1,500-2,000 sqft","112 Grandview Ave, Thornhill, ON L3T 1H6"
1383,"$819,000",106 Third St,3+2BD3BA4 Parking,"250 Wild Rose Dr, Gravenhurst, ON"
1384,"$574,000",25 Brook Rd,"2BD1BA2 Parking700-1,100 sqft","9 Totten St, Embro, ON N0J 1J0"
1385,"$2,990,000",180 Lee Ave,"5+1BD6BA1 Parking2,500-3,000 sqft","2 Ashlea Ln, Melancthon, ON L0N 1S6"
1386,"$819,000",106 Third Street,"3+2BD3BA4 Parking1,653 sqft","26 Edward St, Toronto, ON M5G 1C9"
1387,"$699,999",19 Simpson Road,"2+1BD2BA4 Parking1,010 sqft","10 Cottonwood Crescent, Cambridge, ON N1T 2A7"
1388,"$949,000",117 Graham Street,"3+2BD3BA6 Parking23,958 sqft","358 Edmonton St, London, ON N5W 4Y5"
1389,"$5,399,850",209 Maplewood Road,"4+1BD9BA9 Parking6,000 sqft","56 Church Ln, Thornhill, ON"
1390,"$199,700",6 Malcolm Street,"3BD1BA2 Parking1,050 sqft","2 Myrtle St, Tillsonburg, ON N4G 4G5"
1391,"$199,900",1175 Cedarwoods Lane,,No Address Found
1392,"$650,000",19 Landon Avenue,"3+1BD3BA4 Parking1,500 sqft","748 E 30th Ave, Vancouver, BC V5V 2V9"
1393,"$550,000",859 4th Street E,"3+1BD2BA4 Parking1,090 sqft","Milton, ON"
1394,"$474,900",205 Mitchell Street,"3BD1BA2 Parking5,227 sqft","2693 W 49th Ave, Vancouver, BC V6N 3S5"
1395,"$399,500",12 Prince Street,"3BD2BA3 Parking1,455 sqft","64 Burlington St, Etobicoke, ON M8V 2L2"
1396,"$574,000",25 Brook Road,"2BD1BA2 Parking6,969 sqft","12 Kingfisher Ct, Brampton, ON L6Z 3R3"
1397,"$779,990",108 Archer Avenue,"3BD3BA2 Parking1,547 sqft","Flaxmere, Hastings 4120, New Zealand"
1398,"$399,500",184-186 Garden Street,"5BD3BA5 Parking2,320 sqft","756 ON-62, Bloomfield, ON K0K 1G0"
1399,"$550,000",321 Maplewood Avenue,3BD1BA2 Parking600 sqft,"17 Ivy Bush Ave, Scarborough, ON M1V 2N4"
1400,"$1,899,999",1640 SPRAY AVENUE,"4BD3BA5 Parking2,031 sqft","16 Ivy Bush Ave, Scarborough, ON M1V 2M7"
1401,"$3,399,880",14786 THRIFT AVENUE,"5BD5BA5 Parking4,095 sqft","317 Scott Rd, Toronto, ON"
1402,"$949,999",7773 Oldfield Road,"2+2BD3BA6 Parking1,233 sqft","24 Beech Ave, Toronto, ON M4E 3H2"
1403,"$3,695,000",1254 Charlie Thompson Road,"4BD4BA8 Parking54,014 sqft","32 Priest Ave, Minesing, ON L0L 1Y3"
1404,"$1,090,000",82 Robert Street,"4BD4BA6 Parking20,734 sqft","5 Philip St, Prince Edward, ON K0K 2T0"
1405,"$85,000",30 Cameron Court,,"1397 Monarch Dr, Kingston, ON K7P 0C1"
1406,"$85,000",34 Cameron Court,,"2625 Northshore Rd, North Bay, ON P1B 8G4"
1407,"$799,900",50 North Shore Road,"3BD2BA2 Parking8,842 sqft","Richmond Hill, ON L4B 4E7"
1408,"$599,900",128 Ryerson Street,"3BD2BA3 Parking1,200 sqft","Toronto, ON"
1409,"$799,500",34 Swallow Road,"3+1BD3BA4 Parking16,552 sqft",No Address Found
1410,"$869,900",121 Station Street,"7BD7BA4 Parking2,400 sqft","6881 Hwy 33, Bath, ON K0H 1G0"
1411,"$1,349,999",330 Porter Drive,"4+1BD5BA6 Parking2,994 sqft","1060 Xavier St, Gravenhurst, ON P0E 1G0"
1412,"$1,099,000",73 Rose Street,"3BD1BA6 Parking8,276 sqft","Vaughan, ON"
1413,"$525,000",22 Mitchell Street,"3BD2BA2 Parking2,014 sqft","Vaughan, ON"
1414,"$829,900",1223 Plato Drive,"4BD3BA4 Parking2,310 sqft","Vaughan, ON"
1415,"$249,000",34 - 27 Butternut Lane,2BD1BA0 Parking860 sqft,"Vaughan, ON"
1416,"$249,000",40 - 39 Butternut Lane,2BD1BA0 Parking800 sqft,"31 Tompkins Mews, Toronto, ON M4L 0A1"
1417,"$1,750,000",595446 Highway 59 N,"2BD1BA7 Parking65,535 sqft","93 Wexford Blvd, Scarborough, ON M1R 1L7"
1418,"$979,900",96 Graydon Drive,"4+1BD4BA4 Parking2,397 sqft","7 George St, Toronto, ON M5A 4L8"
1419,"$999,900",16 Mountain View Road,"5BD2BA2 Parking1,564 sqft","126 Alder St E, Dunnville, ON N1A 1C7"
1420,"$1,280,000",9 FAIRMOUNT Avenue,"3BD4BA0 Parking1,665 sqft",No Address Found
1421,"$799,900",198 Wilson Street,Detached,No Address Found
1422,"$3,499,900",3151 TRAVERS AVENUE,"4BD3BA4 Parking1,925 sqft","29 Eden Ave, Markham, ON L3R 6P9"
1423,"$599,990",4 North St,3BD1BA5 Parking,"72 Yeager Ave, Simcoe, ON N3Y 5N4"
1424,"$1,349,900",3469 Settlement Tr,3+1BD3BA4 Parking,"8 Hetherington Crescent, Thornhill, ON L4J 2M2"
1425,"$5,195,000",35 York Rd,4+1BD6BA6 Parking,"Toronto, ON"
1426,"$954,900",3 Totten St,"3BD3BA4 Parking1,500-2,000 sqft","574 Maple Ave, Richmond Hill, ON L4C 2J6"
1427,"$2,299,000",2658 E 4TH AVENUE,"2BD2BA1 Parking1,950 sqft","16 Jones Ln, Welland, ON L3B 3M5"
1428,"$1,349,000",2035 CRAIGEN AVENUE,"3BD2BA4 Parking2,134 sqft","Toronto, ON"
1429,"$3,399,000",1343 W 33RD AVENUE,"5BD4BA3 Parking3,914 sqft","2 Balmoral Ave, Toronto, ON M4V 1J4"
1430,"$5,180,000",2985 W 20TH AVENUE,"6BD6BA3 Parking3,835 sqft","323 E 43rd St, Hamilton, ON L8T 3C8"
1431,"$1,150,000",2587 Bridgehaven Dr,"2+2BD4BA4 Parking1,500-2,000 sqft","9 Brighton Ave, Toronto, ON M4M 1P3"
1432,"$1,100,000",132 West 26th St,"5+1BD6BA5 Parking2,000-2,500 sqft","48 Stainton St, Courtice, ON L1E 3H1"
1433,"$869,990",180 Whithorn Cres,"4BD3BA4 Parking1,500-2,000 sqft",No Address Found
1434,"$8,980,000",5669 ASH STREET,"6BD3BA2 Parking3,129 sqft","1833 W 35th Ave, Vancouver, BC V6M 1H5"
1435,"$1,099,999",5932 HARDWICK STREET,"5BD2BA2 Parking1,216 sqft","Oakville, ON"
1436,"$399,000",76 Butler Street,1BD1BA3 Parking890 sqft,"Brampton, ON"
1437,"$1,500,000",891 E PENDER STREET,"3BD2BA3 Parking1,508 sqft","36 Harrison Rd, North York, ON M2L 1V4"
1438,"$4,638,000",14439 SUNSET LANE,"5BD6BA5 Parking4,868 sqft","8 Hetherington St, St. Catharines, ON L2R 2G5"
1439,"$599,900",2632 Portage Rd,"3BD2BA6 Parking1,100-1,500 sqft","Toronto, ON"
1440,"$399,900",LOT 2 Red Pine Trail,,"Markham, ON"
1441,"$1,999,999",6289 BLACKBURN ROAD,"3BD1BA6 Parking2,000 sqft","Toronto, ON"
1442,"$1,799,000",3407 VICTORIA DRIVE,"4BD4BA6 Parking2,390 sqft","49 Weaver Ct, Woodbridge, ON L4H 3N5"
1443,"$999,900",16 Mountain View Rd,"2+3BD2BA4 Parking1,500-2,000 sqft","Brampton, ON"
1444,"$3,374,000",24 Byers St,"4+2BD4BA10 Parking+5,000 sqft","3347 Watkins Ave, Coquitlam, BC V3E 0A9"
1445,"$3,374,000",24 Byers Street,"4+2BD4BA10 Parking34,804 sqft","32 Napier St, Kleinburg, ON L4H 3N5"
1446,"$1,100,000",215 Valley View Dr,"3+1BD3BA8 Parking1,100-1,500 sqft","48 St David St, Toronto, ON M5A 3N8"
1447,"$449,000",52 Sunset Crt,2BD1BA8 Parking,"4 Mitchell Cres, Mono, ON L9W 2Z2"
1448,"$618,000",228 Perry St,"3BD1BA5 Parking1,500-2,000 sqft","Toronto, ON"
1449,"$3,480,000",2677 LAWSON AVENUE,"5BD2BA2 Parking3,128 sqft","75 Forest St, Guelph, ON N1G 1J3"
1450,"$1,599,900",3942 Koenig Rd,"4BD4BA2 Parking2,500-3,000 sqft","741 E 60th Ave, Vancouver, BC V5X 2A5"
1451,"$3,900,000",796 Ridge Rd,"4+1BD5BA42 Parking3,000-3,500 sqft","1408 W 33rd Ave, Vancouver, BC V6M 1A5"
1452,"$1,280,000",9 Fairmount Ave,"3BD4BA1 Parking1,500-2,000 sqft","51 Chelsea St, St. Catharines, ON L2P 3B5"
1453,"$799,900",198 Wilson St,"9BD4BA6 Parking3,500-5,000 sqft","34 Saxon Rd, Barrie, ON L4M 7G9"
1454,"$819,000",156 - 68 Robins Rd,"1+1BD2BA2 Parking700-1,100 sqft","Toronto, ON"
1455,"$614,900",1 Ventnor Cres,2BD2BA4 Parking,"11929 Laity St, Maple Ridge, BC V2X 5A5"
1456,"$775,000",831 Laurel St,"2+2BD2BA4 Parking2,000-2,500 sqft","Markham, ON"
1457,"$1,038,900",12447 BLACKSTOCK STREET,"3BD2BA6 Parking1,506 sqft","4760 Victor Dr, Niagara Falls, ON L2E 7H9"
1458,"$2,958,000",2870 MACKENZIE STREET,"5BD4BA2 Parking2,585 sqft","19727 Mountainview Rd, Caledon East, ON L7K 2G7"
1459,"$799,900",43 Alexandra Drive,"4BD3BA6 Parking2,100 sqft","Toronto, ON"
1460,"$1,150,000",2587 Bridgehaven Drive,"2+2BD4BA4 Parking1,703 sqft","Markham, ON"
1461,"$829,000",216 Cherry Street,"4BD3BA12 Parking2,454 sqft","15 Port St W, Mississauga, ON L5H 1C8"
1462,"$3,380,000",163 West Ridge Drive,"4BD5BA6 Parking3,674 sqft","1922 W 33rd Ave, Vancouver, BC V6M 1B4"
1463,"$399,500",184-186 Garden Street,"3BD2BA5 Parking2,320 sqft","1051 Lee St, White Rock, BC V4B 4P2"
1464,"$2,090,000",2757 CAMBRIDGE STREET,"4BD2BA2 Parking1,800 sqft","8249 19th Ave, Markham, ON L6B 1A8"
1465,"$4,498,000",1267 DUCHESS AVENUE,"5BD5BA6 Parking3,087 sqft","254 Tenth St, Etobicoke, ON"
1466,"$1,150,777",83 Beach Road,"2BD1BA2 Parking5,619 sqft","Burlington, ON"
1467,"$1,599,000",20 Miller Street,"17BD9BA9 Parking12,632 sqft","38 Sheridan St, Oshawa, ON L1G 8A4"
1468,"$1,699,000",7 Clarke Road,"6BD3BA10 Parking60,984 sqft","12 Harewood Ave, Scarborough, ON M1M 2R2"
1469,"$849,000",1076 Harvey Avenue,"3BD1BA5 Parking26,048 sqft","341 Centre St, Thornhill, ON"
1470,"$649,900",949 Aspdin Road,,"Markham, ON L6C 1A5"
1471,"$819,000",156 - 68 Robins Road,1+1BD2BA2 Parking850 sqft,No Address Found
1472,"$999,999",8 Doe Lane,"3+1BD2BA9 Parking1,216 sqft","1529 W 61st Ave, Vancouver, BC V6P 2B9"
1473,"$2,150,000",3 - 720 Apricot Drive,"4BD4BA4 Parking3,273 sqft",No Address Found
1474,"$1,295,000",1049 Spring Lake Road,"3BD2BA10 Parking65,535 sqft","188 Markham St, Toronto, ON M6J 2G6"
1475,"$449,000",52 Sunset Court,2BD1BA8 Parking840 sqft,"48 Enfield Ave, Etobicoke, ON M8W 1T8"
1476,"$599,900",242 Lakewood Avenue,"2BD2BA8 Parking1,292 sqft","Hamilton, ON L0R 2H1"
1477,"$1,799,000",1046 Trafalgar Lane,"2+1BD2BA6 Parking20,691 sqft","4306 6th Ave, Niagara Falls, ON L2E 4S8"
1478,"$929,900",39 Darrow Drive,"3BD3BA2 Parking2,075 sqft","230 Fifth St, Etobicoke, ON M8V 2Z7"
1479,"$1,100,000",132 WEST 26TH Street,"6BD4BA1 Parking2,123 sqft","940 Clarke Rd, London, ON"
1480,"$475,000",315 Alder Street E,"3BD1BA1 Parking1,636 sqft","Toronto, ON M4M 3M9"
1481,"$939,000",19 - 5545 PEACH ROAD,"4BD4BA5 Parking2,979 sqft","530 E 18th Ave, Vancouver, BC V5V 1G3"
1482,"$2,798,900",3610 REGENT AVENUE,"4BD3BA8 Parking2,394 sqft","Clarington, ON L0A 1E0"
1483,"$1,250,000",332 DEACON HILL ROAD,1BD1BA0 Parking657 sqft,"Toronto, ON"
1484,"$5,560,000",1569 TYROL COURT,"4BD6BA4 Parking4,300 sqft","Toronto, ON"
1485,"$735,000",35067 SWARD ROAD,3BD1BA2 Parking800 sqft,"165 Livingstone St W, Barrie, ON L4N 7J7"
1486,"$9,880,000",2968 BURFIELD PLACE,"6BD7BA4 Parking6,667 sqft","Vaughan, ON L4H 4N2"
1487,"$399,000",3493 Peter St,3+1BD2BA1 Parking,"50 Hilltop Rd, Toronto, ON M6C 3E2"
1488,"$4,349,998",344 Crystal Bay Dr,"4+1BD5BA11 Parking+5,000 sqft","7380 Grandy Rd, Richmond, BC V7C 3T3"
1489,"$825,000",173 Louise St,4BD3BA3 Parking,"4985 Willet Rd, Abbotsford, BC V3G 2E8"
1490,"$2,125,000",94 Mckean Dr,5BD5BA6 Parking,"121 Beaver St, Thorold, ON L2V 1B8"
1491,"$1,688,888",9871 SEAVALE ROAD,"9BDBA0 Parking2,415 sqft","12 Whitton Dr, Brantford, ON N3T 5L5"
1492,"$1,299,900",343 Maggie's Cres,"3+2BD4BA13 Parking3,500-5,000 sqft","24 Bayswater Ave, Richmond Hill, ON L4E 2L3"
1493,"$1,479,000",9637 FRANCIS ROAD,"4BD3BA2 Parking2,120 sqft","660 Ocean Crest Dr, Furry Creek, BC V0N 3Z2"
1494,"$3,298,000",285 W WINDSOR ROAD,"8BD7BA2 Parking4,592 sqft","4108 W 12th Ave, Vancouver, BC V6R 2P6"
1495,"$1,349,000",912 PARKER STREET,"2BD2BA3 Parking1,512 sqft","Toronto, ON M1E 2B6"
1496,"$1,197,000",296 Nancy St,"3BD3BA4 Parking3,500-5,000 sqft","71 Duggan St, Aurora, ON L4G 0Y9"
1497,"$1,989,000",1696 W 64TH AVENUE,"4BD2BA2 Parking2,276 sqft","3 Beaver Trail, Brechin, ON L0K 1B0"
1498,"$7,380,000",2987 W 31ST AVENUE,"7BD7BA2 Parking4,832 sqft","Toronto, ON"
1499,"$399,000",213 John St,2BD1BA4 Parking,"196 Ellesmere Rd, Scarborough, ON M1R 4E3"
1500,"$879,000",7211 CIRCLE DRIVE,"4BD3BA3 Parking2,334 sqft","1195 Renton Pl, West Vancouver, BC V7S 2K8"
1501,"$1,049,900",7672 Hackberry Tr,4BD3BA4 Parking,"2 Balmoral Pl, St. Catharines, ON L2T 1Z3"
1502,"$2,599,999",167 Argyle St,"4BD2BA1 Parking1,500-2,000 sqft","94 Elmhurst Ave, North York, ON M2N 1R8"
1503,"$2,599,000",1411 KINGSTON STREET,"7BD6BA3 Parking5,398 sqft","263 Adelaide St W, Toronto, ON M5H 3G2"
1504,"$5,790,000",3866 W 18TH AVENUE,"6BD6BA3 Parking4,273 sqft","Markham, ON"
1505,"$558,000",5 Trumble Lane,3BD1BA3 Parking600 sqft,"Toronto, ON"
1506,"$2,398,000",398 MUNDY STREET,"6BD5BA10 Parking4,742 sqft","22 Macklin St, Markham, ON"
1507,"$4,495,000",5450 BAILLIE STREET,"3BD3BA3 Parking2,916 sqft","623 Carlton Rd, Unionville, ON L3P 7R6"
1508,"$1,099,000",108 Gillian Dr,"3+1BD4BA9 Parking2,000-2,500 sqft","10 Woodland Glen Dr, Guelph, ON N1G 3P8"
1509,"$849,900",5 Perdue Pl N,3BD2BA4 Parking,"Toronto, ON"
1510,"$1,748,800",1748 E 15TH AVENUE,"3BD3BA1 Parking1,596 sqft","20 Lawson Ln, Waubaushene, ON L0K 2C0"
1511,"$1,299,900",23101 BILLY BROWN ROAD,"4BD4BA2 Parking2,185 sqft","2 Evelyn St, Cookstown, ON L0L 1L0"
1512,"$209,000",UNIT 11 Winterberry Lane,,"48 River Grove Dr, Scarborough, ON M1W 3T9"
1513,"$2,175,000",2 - 657 W 14TH STREET,"4BD4BA1 Parking2,496 sqft",No Address Found
1514,"$14,800,000",3623 CAMERON AVENUE,"2BD3BA0 Parking2,948 sqft","17 Hallmark Ct, Thornhill, ON L4J 3A4"
1515,"$2,800,000",12 Dennis Ave,"7+2BD5BA6 Parking3,000-3,500 sqft","13 Seaforth Ave, Toronto, ON M6K 1N4"
1516,"$1,085,000",137 - 6540 DOGWOOD DRIVE,"2BD3BA4 Parking2,770 sqft","11 Lakehurst Crescent, Scarborough, ON M1N 1G4"
1517,"$878,000",46022 CLARKE DRIVE,"3BD2BA7 Parking1,640 sqft","44 Highland Dr, Shanty Bay, ON L0L 2L0"
1518,"$829,000",1 - 49011 SHELDON ROAD,"3BD1BA12 Parking1,712 sqft","3916 Southwinds Dr, London, ON N6P 1E6"
1519,"$3,995,000",1381 W 22ND STREET,"5BD5BA4 Parking4,658 sqft","3150 Fifth Line, Milton, ON L9T 8C3"
1520,"$1,399,900",6140 GOLDSMITH DRIVE,"3BD2BA3 Parking1,515 sqft","11 Ridgewood Rd, Toronto, ON M5P 1T4"
1521,"$1,375,000",34750 WALKER CRESCENT,"3BD4BA6 Parking2,961 sqft","7 Dalton St, Barrie, ON L4N 1M2"
1522,"$929,500",4 Heritage Lane,"3+2BD3BA4 Parking1,500-2,000 sqft","58 Morganfield Ct, Richmond Hill, ON L4E 0S6"
1523,"$768,000",46541 CEDAR AVENUE,"4BD2BA6 Parking1,648 sqft","37 Cutting Dr, Elora, ON N0B 1S0"
1524,"$349,999",13 Lakeshore Road S,2BD1BA7 Parking693 sqft,"Toronto, ON"
1525,"$1,150,000",3548 River Tr,"2+1BD2BA10 Parking1,500-2,000 sqft","33 Aspen Park Way, Whitby, ON L1N 9M6"
1526,"$1,099,000",38 Kingsland Ave,4BD3BA15 Parking,"Central Frontenac, ON"
1527,"$1,500,000",42 Bobcat Tr,"3BD3BA9 Parking1,500-2,000 sqft",No Address Found
1528,"$1,284,998",176 Whelan Ave,"4+1BD5BA7 Parking3,500-5,000 sqft",No Address Found
1529,"$558,000",5 Trumble Lane,3BD1BA3 Parking,"Town of, 141 E Browns Rd, Huntsville, ON P1H 0A5"
1530,"$3,990,000",17306 Duffys Lane,1BD1BA10 Parking,"50 Festival Ct, Sharon, ON L0G 1V0"
1531,"$875,000",1316 JUDITH PLACE,"3BD2BA3 Parking1,592 sqft","16 Westvale Dr, Waterloo, ON N2T 1J2"
1532,"$4,398,000",2233 WESTHILL DRIVE,"3BD3BA4 Parking3,173 sqft","111 Dempsey Crescent, North York, ON M2L 1Y4"
1533,"$1,137,700",41 Dunnigan Drive,"3+1BD3BA4 Parking2,374 sqft","Toronto, ON"
1534,"$2,499,000",27 Pearl Street,"4BD4BA10 Parking2,775 sqft","Toronto, ON"
1535,"$1,679,000",6794 January Drive,"4BD4BA6 Parking3,940 sqft","Toronto, ON"
1536,"$575,000",128 Stuart Street,"3BD1BA5 Parking1,010 sqft","Toronto, ON"
1537,"$3,290,000",5950 BRADNER ROAD,"4BD2BA0 Parking2,120 sqft","Toronto, ON"
1538,"$1,197,000",296 Nancy Street,"3BD3BA4 Parking2,112 sqft","Toronto, ON"
1539,"$49,000",12 East Street,,"119 Dempsey Crescent, North York, ON M2L 1Y4"
1540,"$949,000",195 Muirfield Drive,"3BD3BA3 Parking1,884 sqft","115 Dempsey Crescent, North York, ON M2L 1Y4"
1541,"$324,900",309 Lawson Drive,,"Toronto, ON"
1542,"$899,900",422 4th Street W,"3+1BD2BA8 Parking2,210 sqft","Toronto, ON"
1543,"$4,349,998",344 Crystal Bay Drive,"4BD5BA11 Parking6,240 sqft","Toronto, ON"
1544,"$299,900",9 Holmes Road,,"Toronto, ON"
1545,"$825,000",173 Louise Street,"4BD3BA3 Parking1,701 sqft","Toronto, ON"
1546,"$599,900",2632 Portage Road,"3BD2BA6 Parking1,260 sqft","Toronto, ON"
1547,"$4,128,900",2350 Gainer Street,"2+2BD3BA32 Parking65,535 sqft","Toronto, ON"
1548,"$929,500",4 Heritage Lane,"3+2BD3BA4 Parking1,560 sqft","113 Cross Hill Rd #7, Scarborough, ON M1T 3E3"
1549,"$1,548,000",6343 CHATHAM STREET,"3BD3BA2 Parking1,690 sqft","8 Victoria Park Ave, Scarborough, ON M4E 3R9"
1550,"$1,650,000",43 Main Street,"3BD4BA4 Parking20,037 sqft","277 Prospect St, Newmarket, ON L3Y 3V3"
1551,"$799,000",225 Second Street,"3BD3BA8 Parking2,529 sqft","113 Cross Hill Rd #3, Scarborough, ON M1T 3E3"
1552,"$1,049,900",7672 Hackberry Trail Trail,"4BD3BA4 Parking2,359 sqft","54 Spruce St, Toronto, ON M5A 2H9"
1553,"$1,199,999",6 Woodland Road,"2+1BD3BA4 Parking2,300 sqft","454 Albert St, Oshawa, ON L1H 4S6"
1554,"$575,000",480 Salter Street,"3BD2BA5 Parking65,535 sqft","38 Sheridan St, Oshawa, ON L1G 8A4"
1555,"$1,284,998",176 Whelan Avenue,"4+1BD5BA7 Parking3,000 sqft","6 Ada Crescent, Scarborough, ON M1P 4A8"
1556,"$999,900",1833 Foxwood Avenue,"4+1BD4BA6 Parking2,138 sqft","94 Frank Johnston Rd, Caledon, ON L7E 2L7"
1557,"$599,900",1615 County Rd 46,"4BD2BA7 Parking12,371 sqft","Town of, 141 E Browns Rd, Huntsville, ON P1H 0A5"
1558,"$799,000",111 Donway Drive,"3+1BD3BA6 Parking1,470 sqft","44 Highland Dr, Shanty Bay, ON L0L 2L0"
1559,"$749,900",35 Capri Street,"3+1BD3BA5 Parking1,901 sqft","480 Pinetree Dr, London, ON N6H 3N1"
1560,"$699,000",23 Edinburgh Drive,"3BD2BA1 Parking1,060 sqft","395 Masters Dr, Woodstock, ON"
1561,"$3,998,000",22 Prince George Dr,4+1BD5BA6 Parking,"9454 Plank Rd, Straffordville, ON N0J 1Y0"
1562,"$3,998,000",363 W 28TH STREET,"5BD6BA3 Parking4,266 sqft","2352 ON-12, Brechin, ON L0K 1B0"
