,Price,Address,Specifics,full_address
3741,"$1,239,900",555 Edgewater Place,"3BD1BA0 Parking1,600 sqft","555, Edgewater Place, Morehead City, Carteret County, North Carolina, 28557, United States"
3742,"$1,395,000",449 STONE CHURCH Road W,"3BD1BA0 Parking1,090 sqft","449, Stone Church Road West, Hamilton, Golden Horseshoe, Ontario, L9C 6H4, Canada"
3743,"$1,950,000",15 Lowe Court,"6BD4BA3 Parking3,243 sqft","148-15, Lowe Court, Jamaica, Queens, City of New York, New York, 11435, United States"
3744,"$1,990,000",13890 232 STREET,"7BD5BA6 Parking4,784 sqft",No Address Found
3745,"$799,900",28 Parkside Ave,"3BD2BA2 Parking700-1,100 sqft","28, Parkside Avenue, Millbrook, Southampton, England, SO16 9AG, United Kingdom"
3746,"$1,799,900",43 - 3639 ALDERCREST DRIVE,"4BD4BA2 Parking2,298 sqft",No Address Found
3747,"$1,989,000",1540 MARINE CRESCENT,"4BD3BA6 Parking2,768 sqft","1540, Marine Crescent, West Cove, Summer Village of West Cove, Alberta, Canada"
3748,"$549,900",1660 Hallmark Ave,3+1BD2BA4 Parking,"Hallmark Avenue, Evansville, Vanderburgh County, Indiana, 47715, United States"
3749,"$1,649,000",436 RICHMOND STREET,"4BD3BA4 Parking3,327 sqft","436, Richmond Street, El Segundo, Los Angeles County, California, 90245, United States"
3750,"$1,699,000",5221 CLARENDON STREET,"5BD2BA0 Parking2,239 sqft","Clarendon Street, Avenues, Hull, Kingston upon Hull, England, HU3 1AN, United Kingdom"
3751,"$1,549,000",4876 EARLES STREET,"5BD2BA0 Parking2,338 sqft","Earles Street, Renfrew-Collingwood, Vancouver, Metro Vancouver Regional District, British Columbia, V5R, Canada"
3752,"$2,850,000",8301 REDROOFFS ROAD,"4BD4BA6 Parking3,055 sqft","8301, Redrooffs Road, Halfmoon Bay, Area B (Halfmoon Bay), Sunshine Coast Regional District, British Columbia, Canada"
3753,"$999,999",9250 SITKA PLACE,"5BD3BA0 Parking2,438 sqft","Sitka Place, Chilliwack, Fraser Valley Regional District, British Columbia, V2P 6H3, Canada"
3754,"$860,000",22 Dellroy Ave,"5BD2BA7 Parking1,500-2,000 sqft","22, Dellroy Avenue, Kitchener, Region of Waterloo, Southwestern Ontario, Ontario, N2A 1B6, Canada"
3755,"$849,900",8751 Pawpaw Lane,3+2BD4BA2 Parking,"Pawpaw Lane, Nevin, Charlotte, Mecklenburg County, North Carolina, 28269, United States"
3756,"$1,328,000",11560 4TH AVENUE,"3BD2BA2 Parking1,348 sqft","11560, 4th Avenue, Riverside County, California, 92226, United States"
3757,"$1,455,000",8311 158 STREET,"5BD4BA8 Parking2,567 sqft","8311, 158 Street, Fleetwood, Surrey, Metro Vancouver Regional District, British Columbia, V4N 2W0, Canada"
3758,"$1,224,900",3280 VINCENT STREET,"3BD1BA3 Parking1,360 sqft","Vincent Street, West Perth, City Of Vincent, Western Australia, 6007, Australia"
3759,"$3,988,000",5811 MURCHISON ROAD,"5BD6BA9 Parking3,667 sqft","5811, Murchison Road, Thompson, Richmond, Metro Vancouver Regional District, British Columbia, V7C 3X6, Canada"
3760,"$1,449,000",2042 FRANKLIN STREET,"4BD3BA1 Parking2,026 sqft","2042, Franklin Street, Houston, Harris County, Texas, 77002, United States"
3761,"$1,200,000",31796 GLENWOOD AVENUE,"5BD3BA9 Parking3,053 sqft","31796, Glenwood Avenue, South Clearbrook, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 1E5, Canada"
3762,"$4,600,000",39839 WELLS LINE ROAD,"4BD2BA0 Parking1,700 sqft","Wells Line Road, Abbotsford, Fraser Valley Regional District, British Columbia, Canada"
3763,"$2,399,000",6304 LORIMER ROAD,"5BD3BA4 Parking1,848 sqft","Lorimer Road, Method, Raleigh, Wake County, North Carolina, 27606, United States"
3764,"$1,075,000",18 Gateway Ave,"2+1BD3BA14 Parking1,500-2,000 sqft","18, Gateway Avenue, Pine Harbour, Beachlands, Franklin, Auckland, 2018, New Zealand / Aotearoa"
3765,"$1,049,000",31928 CASPER COURT,"4BD3BA8 Parking2,010 sqft","31928, Casper Court, Clearbrook, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 2J7, Canada"
3766,"$2,840,000",158 Lawrie Rd,"5+3BD5BA8 Parking3,500-5,000 sqft","158, Lawrie Road, Beverley Glen, Vaughan, York Region, Golden Horseshoe, Ontario, L4J 3M9, Canada"
3767,"$2,554,900",3576 HARPER ROAD,"6BD4BA4 Parking3,651 sqft","3576, Harper Road, Rockdale County, Georgia, 30252, United States"
3768,"$1,399,999",11775 82B AVENUE,"4BD2BA4 Parking1,325 sqft","11775, 82B Avenue, Kennedy, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 0C8, Canada"
3769,"$1,399,999",11785 82B AVENUE,"4BD2BA4 Parking1,325 sqft","11785, 82B Avenue, Kennedy, North Delta, Delta, Metro Vancouver Regional District, British Columbia, V4C 0C8, Canada"
3770,"$4,580,000",8631 SEAFAIR DRIVE,"4BD3BA4 Parking3,399 sqft","Seafair Drive, Seafair, Richmond, Metro Vancouver Regional District, British Columbia, V7C 1V0, Canada"
3771,"$539,000",19 Fire Route 56 Rd,"5BD2BA4 Parking1,500-2,000 sqft",No Address Found
3772,"$549,900",371 Carlton St,"3BD1BA2 Parking1,100-1,500 sqft","371, Carlton Street, Fruit Belt, Buffalo, Erie County, New York, 14204, United States"
3773,"$1,680,000",30 Brule Lakeway,3BD3BA6 Parking,"30, Brule Lakeway, Sutton, Georgina, York Region, Golden Horseshoe, Ontario, L0E 1L0, Canada"
3774,"$789,000",4041 Glen Cedar Dr,"2+2BD2BA10 Parking1,100-1,500 sqft","4041, Glen Cedar Drive, Ramara Township, Simcoe County, Central Ontario, Ontario, L3V 6H7, Canada"
3775,"$1,998,000",75 Florence Ave,3BD3BA3 Parking,"75, Florence Avenue, Roslyn, Palmerston North City, Manawatū-Whanganui, 4414, New Zealand / Aotearoa"
3776,"$699,900",369 Carlton St,"3BD2BA3 Parking1,500-2,000 sqft","369, Carlton Street, St. Catharines, Niagara Region, Golden Horseshoe, Ontario, L2M 4T3, Canada"
3777,"$565,000",65 Vansitmart Ave,"3BD2BA2 Parking700-1,100 sqft","65, Vansitmart Avenue, Normanhurst, Hamilton, Golden Horseshoe, Ontario, L8H 2W6, Canada"
3778,"$679,900",670 HAZEL STREET,"5BD2BA6 Parking2,208 sqft","670, Hazel Street, Grand Central Creative Campus, Glendale, Los Angeles County, California, 91201, United States"
3779,"$2,099,900",5890 163 STREET,"5BD4BA4 Parking4,655 sqft","5890, 163 Street, Surrey Centre, Cloverdale, Surrey, Metro Vancouver Regional District, British Columbia, V3S 5V4, Canada"
3780,"$430,000",30281B Highway 62,2+1BD1BA9 Parking,No Address Found
3781,"$699,900",46 Ackroyd Lane,"4BD2BA22 Parking2,000-2,500 sqft","Ackroyd Lane, Addington Highlands, Lennox and Addington County, Eastern Ontario, Ontario, K0H 1L0, Canada"
3782,"$2,900,000",718 Glengrove Ave,4+2BD4BA4 Parking,"718, Glengrove Avenue, Eglinton—Lawrence, North York, Toronto, Golden Horseshoe, Ontario, M6B 3S7, Canada"
3783,"$749,900",561 Champlain Rd,3BD2BA5 Parking,"561, Champlain Road, Tiny, Simcoe County, Central Ontario, Ontario, L9M 0C2, Canada"
3784,"$6,200,000",1775 CEDAR CRESCENT,"6BD3BA4 Parking3,172 sqft","Cedar Crescent, Selby, Brayton, Selby, North Yorkshire, England, YO8 4JT, United Kingdom"
3785,"$3,480,000",4239 DONCASTER WAY,"4BD3BA2 Parking2,530 sqft","4239, Doncaster Way, Dunbar-Southlands, Vancouver, Metro Vancouver Regional District, British Columbia, V6N 2C4, Canada"
3786,"$1,699,000",4740 ARGYLE STREET,"3BD4BA1 Parking1,512 sqft","Argyle Street, Shieldfield, Newcastle upon Tyne, North of Tyne, England, NE1 2TE, United Kingdom"
3787,"$2,249,000",846 Hwy 20 W,"4BD3BA26 Parking2,000-2,500 sqft",No Address Found
3788,"$1,899,000",39416 CARDINAL DRIVE,"4BD4BA4 Parking2,433 sqft","Cardinal Drive, Conroe, Montgomery County, Texas, 77356, United States"
3789,"$1,688,000",2533 JASMINE COURT,"3BD3BA4 Parking1,944 sqft","2533, Jasmine Court, Tupelo, Lee County, Mississippi, 38801, United States"
3790,"$2,300,000",5 & 7 Pembroke St,9BD9BA3 Parking,"Pembroke Street, Pembroke, Merrimack County, New Hampshire, 03275, United States"
3791,"$949,000",8 Callary Cres,2+1BD3BA2 Parking,"8, Callary Crescent, Collingwood, Simcoe County, Central Ontario, Ontario, L9Y 1C5, Canada"
3792,"$1,450,000",454 BUCHANAN AVENUE,"3BD2BA6 Parking2,214 sqft","454, Buchanan Avenue, Willowbrook, Staten Island, City of New York, New York, 10314, United States"
3793,"$2,849,000",6446 MARINE DRIVE,"6BD4BA6 Parking3,101 sqft","6446, Highway 7, Gaetz Brook, Halifax Regional Municipality, Halifax County, Nova Scotia, B0J 2L0, Canada"
3794,"$1,499,000",1118 Merganser Tr,4BD3BA8 Parking,No Address Found
3795,"$2,599,900",13800 32 Sdrd,"4+1BD6BA13 Parking3,000-3,500 sqft",No Address Found
3796,"$7,288,000",24 Lauderdale Dr,4+1BD7BA6 Parking,"24, Lauderdale Drive, Petersham, London Borough of Richmond upon Thames, London, Greater London, England, TW10 7BT, United Kingdom"
3797,"$1,625,000",141 Baldwin St,3+1BD4BA8 Parking,"141, Baldwin Street, Newcastle, Clarington, Durham Region, Golden Horseshoe, Ontario, L1B 1H1, Canada"
3798,"$16,595,000",2 Castle Frank Rd,"7BD9BA6 Parking+5,000 sqft","2, Castle Frank Road, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4W 1K2, Canada"
3799,"$7,880,000",15 Colby Lane,6BDBA10 Parking,"15, Colby Lane, Village of Briarcliff Manor, Town of Ossining, Westchester County, New York, 10510, United States"
3800,"$2,149,000",5765 6th Line,2+1BD3BA50 Parking,"5765, 6th Line, Guelph/Eramosa, Wellington County, Southwestern Ontario, Ontario, Canada"
3801,"$1,795,000",14150 62A AVENUE,"10BD8BA7 Parking5,454 sqft","62A Avenue, Cloverdale, Surrey, Metro Vancouver Regional District, British Columbia, V2Y 1A5, Canada"
3802,"$1,199,000",606 Westplain Road,,"606, Westplain Road, Greater Napanee, Lennox and Addington County, Eastern Ontario, Ontario, K0K 2W0, Canada"
3803,"$2,575,000",45 Oakridge Road,"3+2BD4BA16 Parking4,000 sqft","45,47, Oakridge Road, South View, Oakridge, Basingstoke, Basingstoke and Deane, Hampshire, England, RG21 5SE, United Kingdom"
3804,"$425,000",101 Kings Crescent,,"101, Kings Crescent, Lower Hutt Central, Lower Hutt, Lower Hutt City, Wellington, 5040, New Zealand / Aotearoa"
3805,"$1,950,000",141 Grand Cypress Lane,"3+1BD3BA6 Parking11,586 sqft","141, Grand Cypress Lane, The Blue Mountains, Grey County, Southwestern Ontario, Ontario, L9Y 0V1, Canada"
3806,"$1,899,900",13831 BLACKBURN AVENUE,"4BD3BA4 Parking2,509 sqft","Blackburn Avenue, Baldridge, Wellwood, Dunfermline, Fife, Alba / Scotland, KY12 9BG, United Kingdom"
3807,"$1,599,000",2917 PARKER STREET,"3BD3BA1 Parking1,654 sqft","2917, Parker Street, Indian Village, Detroit, Wayne County, Michigan, 48214, United States"
3808,"$1,998,000",8100 LUCAS ROAD,"3BD2BA4 Parking1,683 sqft","8100, Lucas Road, Canaan Township, Madison County, Ohio, 43064, United States"
3809,"$3,680,000",5691 CAMDEN PLACE,"5BD6BA7 Parking4,055 sqft","5691, Camden Place, Goleta, Santa Barbara County, CAL Fire Southern Region, California, 93117, United States"
3810,"$2,995,000",32 Gardiner Rd,"4+1BD4BA5 Parking2,500-3,000 sqft","32, Gardiner Road, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5N 1B9, Canada"
3811,"$939,900",45398 WILLOWSTREAM ROAD,"4BD4BA4 Parking2,777 sqft",No Address Found
3812,"$1,399,900",13035 Fourth Line,"4BD3BA27 Parking2,500-3,000 sqft","13035, Fourth Line, Halton Hills, Halton Region, Golden Horseshoe, Ontario, L7J 2N3, Canada"
3813,"$4,499,990",147 Farnham Ave,5+2BD4BA4 Parking,"147, Farnham Avenue, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4V 2J1, Canada"
3814,"$2,799,900",41 Tremont Cres,4+1BD5BA9 Parking,"41, Tremont Crescent, Don Valley East, North York, Toronto, Golden Horseshoe, Ontario, M3C 1P6, Canada"
3815,"$1,999,999",16 Aegis Dr,"4BD4BA6 Parking2,500-3,000 sqft","16, Aegis Drive, Patterson, Vaughan, York Region, Golden Horseshoe, Ontario, L6A 0X2, Canada"
3816,"$7,990,000",2005 SW MARINE DRIVE,"7BD11BA8 Parking7,222 sqft","SW Marine Drive, University of British Columbia, Electoral Area A, Metro Vancouver Regional District, British Columbia, V6T 1W9, Canada"
3817,"$1,299,000",15065 PHEASANT DRIVE,"4BD2BA4 Parking2,113 sqft","15065, Pheasant Drive, Birdland, Guildford, Surrey, Metro Vancouver Regional District, British Columbia, V3R 6G8, Canada"
3818,"$2,399,900",73 Burlwood Rd,"5BD4BA7 Parking3,500-5,000 sqft","73, Burlwood Road, Jackson County, Oregon, 97524, United States"
3819,"$789,900",3700 Shabomeka Lake,"2BD2BA4 Parking1,215 sqft",No Address Found
3820,"$269,000",PT LT 3 PART 1 ON Con 1 Division 3 Egr Egremont,,No Address Found
3821,"$1,100,000",11059 County 2 Rd,"3BD3BA8 Parking2,500-3,000 sqft","2 Road, Meade County, Kansas, United States"
3822,"$849,900",176 Loyalist Dr,"3+1BD2BA8 Parking1,100-1,500 sqft","176, Loyalist Drive, Welland, Niagara Region, Golden Horseshoe, Ontario, L3C 0C7, Canada"
3823,"$900,000",33 Indiana St,"5BD3BA9 Parking1,500-2,000 sqft","33, Indiana Street, Sunnybank Hills, Brisbane City, Queensland, 4109, Australia"
3824,"$1,614,000",23124 140B AVENUE,"4BD4BA4 Parking3,131 sqft","140B Avenue, Silver Valley, Maple Ridge, Metro Vancouver Regional District, British Columbia, V4R 2S6, Canada"
3825,"$2,598,000",15708 CLIFF AVENUE,"3BD3BA4 Parking2,714 sqft","Cliff Avenue, Hamilton, Golden Horseshoe, Ontario, L8V 2S3, Canada"
3826,"$2,688,000",2903 W 21ST AVENUE,"4BD2BA1 Parking2,253 sqft","2903, West 21st Avenue, Jefferson Park, Denver, Colorado, 80211, United States"
3827,"$1,199,999",46290 ROY AVENUE,"4BD2BA5 Parking1,946 sqft","Roy Avenue, Chilliwack, Fraser Valley Regional District, British Columbia, V2R 1C7, Canada"
3828,"$865,000",2594 PARKVIEW STREET,"4BD2BA3 Parking2,058 sqft","2594, Parkview Street, Clearbrook, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 3L1, Canada"
3829,"$1,690,000",3586 TRINITY STREET,"4BD4BA2 Parking1,935 sqft","3586, Trinity Street, Jefferson, Historic South-Central, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 90011, United States"
3830,"$999,000",14559 Woodbine Ave,2BD1BA4 Parking,"14559, Woodbine Avenue, Vandorf, Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, L0H 1G0, Canada"
3831,"$1,239,900",555 Edgewater Pl,"3BD1BA12 Parking1,500-2,000 sqft","555, Edgewater Place, Morehead City, Carteret County, North Carolina, 28557, United States"
3832,"$4,500,000",4500 CANTERBURY CRESCENT,"5BD6BA4 Parking5,386 sqft","Canterbury Crescent, Valley View, Adelaide, City of Tea Tree Gully, South Australia, 5093, Australia"
3833,"$1,990,000",7183 PAULUS CRESCENT,"11BD6BA0 Parking3,962 sqft","Paulus Crescent, Burnaby, Metro Vancouver Regional District, British Columbia, V5A 1P1, Canada"
3834,"$2,700,000",443 Lakeshore Dr,"3BD3BA10 Parking3,500-5,000 sqft","443, Lakeshore Drive, Shuniah, Thunder Bay District, Northwestern Ontario, Ontario, Canada"
3835,"$2,575,000",45 Oakridge Rd,"3+2BD4BA14 Parking3,500-5,000 sqft","45,47, Oakridge Road, South View, Oakridge, Basingstoke, Basingstoke and Deane, Hampshire, England, RG21 5SE, United Kingdom"
3836,"$1,999,000",706329 County Road 21 Rd,"3BD3BA6 Parking1,500-2,000 sqft",No Address Found
3837,"$3,799,000",161 Dornie Rd,"4+1BD3BA12 Parking2,500-3,000 sqft","161, Dornie Road, Ennisclare Park, Oakville, Halton Region, Golden Horseshoe, Ontario, L6J 2A4, Canada"
3838,"$929,000",91 Mccowan Rd,2+1BD3BA2 Parking,"91, McCowan Road, Scarborough Southwest, Scarborough, Toronto, Golden Horseshoe, Ontario, M1M 2A4, Canada"
3839,"$1,499,000",86 Lawrence Ave W,3BD2BA2 Parking,"86, Lawrence Avenue West, Eglinton—Lawrence, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4R 1S7, Canada"
3840,"$899,000",4877 Cherrywood Dr,"3BD3BA5 Parking1,500-2,000 sqft","4877, Cherrywood Drive, Beamsville, Lincoln, Niagara Region, Golden Horseshoe, Ontario, L0R 1B7, Canada"
3841,"$999,000",540 Turner Dr,4BD2BA3 Parking,"540, Turner Drive, Burlington, Halton Region, Golden Horseshoe, Ontario, L7L 5P9, Canada"
3842,"$949,900",403 Berryhill Dr,"3+1BD4BA4 Parking2,500-3,000 sqft","403, Berryhill Drive, Tennis Club Estates, Weatherhill, Carrboro, Orange County, North Carolina, 27510, United States"
3843,"$759,900",11 Cottonwood Cres,"3BD3BA2 Parking1,500-2,000 sqft","11, Cottonwood Crescent, Southlands, St. John's, Newfoundland, Newfoundland and Labrador, A1H 0M9, Canada"
3844,"$1,999,900",1062 Westhaven Dr,"3BD4BA6 Parking2,000-2,500 sqft","1062, Westhaven Drive, Tyandaga, Burlington, Halton Region, Golden Horseshoe, Ontario, L7P 5A5, Canada"
3845,"$2,468,000",1236 ESQUIMALT AVENUE,"4BD4BA4 Parking2,783 sqft","Esquimalt Avenue, Ambleside, West Vancouver, Metro Vancouver Regional District, British Columbia, V7V 4A7, Canada"
3846,"$3,199,000",2383 Lakeshore Rd,"4BD2BA5 Parking1,500-2,000 sqft","2383, Chemin du Bord-du-Lac - Lakeshore, Dorval, Agglomération de Montréal, Montréal (06), Québec, H9S 5W3, Canada"
3847,"$2,350,000",75 William St,"4BD4BA10 Parking3,500-5,000 sqft","75, William Street, Sydenham, Kingston, Eastern Ontario, Ontario, K7L 2C4, Canada"
3848,"$219,900",00 Snider Road,,"Snider Road, Bluffton, Richland Township, Allen County, Ohio, 45817, United States"
3849,"$1,950,000",141 Grand Cypress Lane,"3+1BD3BA4 Parking3,000-3,500 sqft","141, Grand Cypress Lane, The Blue Mountains, Grey County, Southwestern Ontario, Ontario, L9Y 0V1, Canada"
3850,"$1,629,900",977 Unsworth Ave,"3+1BD2BA4 Parking3,500-5,000 sqft","977, Unsworth Avenue, Bayview, Burlington, Halton Region, Golden Horseshoe, Ontario, L7T 1E8, Canada"
3851,"$18,500,000",101 Old Colony Rd,5+1BD10BA20 Parking,"101, Old Colony Road, Meriden, New Haven County, Connecticut, 06451, United States"
3852,"$5,088,000",12 Leach Gate,"5+1BD8BA14 Parking+5,000 sqft","Leach Gate, Richmond Hill, York Region, Golden Horseshoe, Ontario, L4B 2Y9, Canada"
3853,"$1,150,000",203 Prinyers Cove Cres,"3BD3BA4 Parking1,500-2,000 sqft","203, Prinyers Cove Crescent, Prince Edward County, Central Ontario, Ontario, Canada"
3854,"$1,350,000",3716 Maple Grove Rd,3BD2BA8 Parking,"3716, Maple Grove Road, Hampton, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 4J1, Canada"
3855,"$3,900,000",10 Pheasant Lane,4BD2BA10 Parking,"10, Pheasant Lane, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9A 2J9, Canada"
3856,"$395,000",11 Cowe St,"3BD1BA3 Parking1,100-1,500 sqft","11, Cowe Street, Peterborough County, Central Ontario, Ontario, K9J 6X8, Canada"
3857,"$1,689,000",869 SEYMOUR BOULEVARD,"4BD2BA1 Parking1,615 sqft","Seymour Boulevard, Windsor, Southwestern Ontario, Ontario, N8W 3R6, Canada"
3858,"$825,000",216 Cherry St,4BD3BA12 Parking,"216, Cherry Street, West Newton, Newton, Middlesex County, Massachusetts, 02465, United States"
3859,"$1,399,000",24 St Vincent St,"3BD2BA4 Parking3,000-3,500 sqft","24, St Vincent Street, Dorrington, Ashgrove, Brisbane City, Queensland, 4060, Australia"
3860,"$1,250,000",1688 PITT RIVER ROAD,"3BD1BA4 Parking1,059 sqft","Pitt River Road, Mary Hill, Port Coquitlam, Metro Vancouver Regional District, British Columbia, V3C 6K8, Canada"
3861,"$950,000",75 Parkwood Dr,"4+2BD3BA6 Parking2,000-2,500 sqft","75, Parkwood Drive, Parkwood, Heathwood, Brisbane City, Queensland, 4110, Australia"
3862,"$3,440,000",8 Tavender Lane,"4BD4BA18 Parking3,000-3,500 sqft","8, Tavender Lane, Brampton, Peel Region, Golden Horseshoe, Ontario, L6P 2S5, Canada"
3863,"$475,000",77 Lewis St,"3+2BD2BA3 Parking1,500-2,000 sqft","77, Lewis Street, Buranda, Woolloongabba, Greater Brisbane, Queensland, 4102, Australia"
3864,"$848,900",453 Durham St N,3+1BD2BA8 Parking,"453, Durham Street North, St Albans, Christchurch, Christchurch City, Canterbury, 8014, New Zealand / Aotearoa"
3865,"$799,900",373 Carlton St,"3+1BD2BA7 Parking1,100-1,500 sqft","373, Carlton Street, Fruit Belt, Buffalo, Erie County, New York, 14204, United States"
3866,"$399,000",LOT 21 Bayshore Road,,"Bayshore Road, Bayshore Park, Bedok, Southeast, 469979, Singapore"
3867,"$799,000",190 Jarvis Rd,3+1BD3BA10 Parking,"190, Jarvis Road, Kingsboro, Rural Municipality of Eastern Kings, Kings County, Prince Edward Island, C0A 1K0, Canada"
3868,"$879,000",12 Dorchester Dr,"2+2BD3BA4 Parking1,100-1,500 sqft","12, Dorchester Drive, Westport, Fairfield County, Connecticut, 06880, United States"
3869,"$1,120,000",35 Linda Lane,"3BD3BA3 Parking1,500-2,000 sqft","35, Linda Lane, Staten Island, City of New York, New York, 10312, United States"
3870,"$875,000",50 Niagara Street,"5BD5BA0 Parking2,613 sqft","50, Niagara Street, St. Catharines, Niagara Region, Golden Horseshoe, Ontario, L2R 2P3, Canada"
3871,"$875,000",50 Niagara Street,"5BD5BA0 Parking2,613 sqft","50, Niagara Street, St. Catharines, Niagara Region, Golden Horseshoe, Ontario, L2R 2P3, Canada"
3872,"$1,150,000",203 Prinyers Cove Crescent,"2+1BD3BA4 Parking16,857 sqft","203, Prinyers Cove Crescent, Prince Edward County, Central Ontario, Ontario, Canada"
3873,"$209,900",Address not available,,No Address Found
3874,"$299,900",LOT 0 Hospitality Drive Drive,,"Hospitality Drive, Rock Hill, York County, South Carolina, 29730, United States"
3875,"$6,999,000",37 Wilket Rd,4+1BD4BA12 Parking,"37, Wilket Road, Don Valley West, North York, Toronto, Golden Horseshoe, Ontario, M2L 0A3, Canada"
3876,"$980,000",2512 County Road 30,"3BD1BA9 Parking2,500-3,000 sqft","2512, County Road 30, Dunvegan, North Glengarry, Stormont, Dundas and Glengarry Counties, Eastern Ontario, Ontario, Canada"
3877,"$2,988,000",1775 19TH STREET,"5BD4BA6 Parking3,728 sqft","1775, 19th Street, Willamette, West Linn, Clackamas County, Oregon, 97068, United States"
3878,"$990,000",28 PEACHTREE Park,"4BD2BA1 Parking1,176 sqft","28, Peachtree Park, Fonthill, Pelham, Niagara Region, Golden Horseshoe, Ontario, L0S 1E5, Canada"
3879,"$599,900",77 BARONS Avenue S,2BD1BA1 Parking800 sqft,"77, Barons Avenue South, Bartonville, Hamilton, Golden Horseshoe, Ontario, L8K 1V8, Canada"
3880,"$729,000",48 ST. PATRICK'S Drive,"5BD2BA1 Parking1,230 sqft","48, St. Patrick's Drive, Brantford, Southwestern Ontario, Ontario, N3T 6M2, Canada"
3881,"$1,999,900",208-216 Division St,18BD8BA10 Parking,"Division St, Tavennersville, Parkersburg, Wood County, West Virginia, 26101, United States"
3882,"$949,000",59 Pelican Lane,"3BD3BA2 Parking1,500-2,000 sqft","59, Pelican Lane, Pelican Cove Condominiums, Redwood Shores, Redwood City, San Mateo County, CAL Fire Northern Region, California, 94065, United States"
3883,"$1,939,000",135091 9th Line,"6BD4BA14 Parking3,500-5,000 sqft",No Address Found
3884,"$1,899,000",11031 TRIMARAN GATE,"6BD4BA3 Parking2,694 sqft","Trimaran Gate, Steveston, Richmond, Metro Vancouver Regional District, British Columbia, V7E 4H5, Canada"
3885,"$955,000",18 Merganser Crt,"4+1BD4BA4 Parking1,500-2,000 sqft","18, Merganser Court, Barrie, Central Ontario, Ontario, L4N 8A2, Canada"
3886,"$1,399,000",24 St Vincent Street,"4BD2BA4 Parking3,036 sqft","24, St Vincent Street, Dorrington, Ashgrove, Brisbane City, Queensland, 4060, Australia"
3887,"$949,900",403 Berryhill Drive,"4+1BD4BA4 Parking2,285 sqft","403, Berryhill Drive, Tennis Club Estates, Weatherhill, Carrboro, Orange County, North Carolina, 27510, United States"
3888,"$1,999,900",3491 Pinesmoke Crescent,"5+1BD4BA6 Parking2,686 sqft","3491, Pinesmoke Crescent, Rathwood, Mississauga, Peel Region, Golden Horseshoe, Ontario, L4Y 2M8, Canada"
3889,"$948,000",72 Royal Oak Drive,"3BD3BA6 Parking1,624 sqft","72, Royal Oak Drive, Town Plot Hill, Waterbury, New Haven County, Connecticut, 06708, United States"
3890,"$430,000",30281 B Highway 62 N,"3BD1BA9 Parking26,310 sqft","Highway 62, Hagwilget, Area B (Suskwa/Kitwanga/Kispiox), Regional District of Kitimat-Stikine, British Columbia, V0J 2J0, Canada"
3891,"$799,900",176 Loyalist Drive,"3+1BD2BA8 Parking1,480 sqft","176, Loyalist Drive, Welland, Niagara Region, Golden Horseshoe, Ontario, L3C 0C7, Canada"
3892,"$1,075,000",18 Gateway Avenue,"2+1BD3BA10 Parking1,704 sqft","18, Gateway Avenue, Pine Harbour, Beachlands, Franklin, Auckland, 2018, New Zealand / Aotearoa"
3893,"$999,900",35 Miranda Path,"3BD3BA6 Parking1,954 sqft","Miranda Path, Elmira, Woolwich, Region of Waterloo, Southwestern Ontario, Ontario, N3B 0B9, Canada"
3894,"$999,900",138 Snyder Avenue N,"2+2BD3BA6 Parking1,303 sqft","Snyder Avenue North, Elmira, Woolwich, Region of Waterloo, Southwestern Ontario, Ontario, N3B 2B8, Canada"
3895,"$799,900",1856 County Road 7 Road,"3BD2BA10 Parking1,525 sqft",No Address Found
3896,"$649,900",41 Langrell Avenue,"3BD3BA5 Parking1,727 sqft","41, Langrell Avenue, Tillsonburg, Oxford County, Southwestern Ontario, Ontario, N4G 3S9, Canada"
3897,"$407,900",37 Isabel Street,"3BD1BA2 Parking1,110 sqft","37, Isabel Street, Kilner Park, Tshwane Ward 84, Pretoria, City of Tshwane Metropolitan Municipality, Gauteng, 0135, South Africa"
3898,"$655,000",22 Mill Street,"2BD4BA2 Parking2,918 sqft","22, Mill Street, Vinegar Hill, Markham, York Region, Golden Horseshoe, Ontario, L3P 1K7, Canada"
3899,"$475,900",197 Clarence Street,"2BD2BA5 Parking1,330 sqft","197, Clarence Street, Brantford, Southwestern Ontario, Ontario, N3R 3T5, Canada"
3900,"$979,900",36 Seaton Crescent,"5+1BD6BA6 Parking10,280 sqft","36, Seaton Crescent, Aspley, Bulwell, City of Nottingham, England, NG8 5SJ, United Kingdom"
3901,"$950,000",75 Parkwood Drive,"4+2BD3BA6 Parking2,300 sqft","75, Parkwood Drive, Parkwood, Heathwood, Brisbane City, Queensland, 4110, Australia"
